,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
46243,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2017-06,1.0,BOX,V305,38774,Beaufort WTP,2017-05,1000.0,21193,sa
46248,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2017-05,1.0,BOX,V305,38774,Beaufort WTP,2017-05,1000.0,21193,sa
46253,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2017-02,1.0,BOX,V305,38774,Beaufort WTP,2017-02,1000.0,21193,sa
46256,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2017-02,1.0,BOX,V305,38774,Beaufort WTP,2017-01,1000.0,21193,sa
46257,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2017-01,1.0,BOX,V305,38774,Beaufort WTP,2017-01,1000.0,21193,sa
46261,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2016-12,1.0,BOX,V305,38774,Beaufort WTP,2016-12,1000.0,21193,sa
46269,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2016-09,1.0,BOX,V305,38774,Beaufort WTP,2016-08,1000.0,21193,sa
46273,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2016-07,1.0,BOX,V305,38774,Beaufort WTP,2016-06,1000.0,21193,sa
46277,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2016-06,1.0,BOX,V305,38774,Beaufort WTP,2016-05,1000.0,21193,sa
46283,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2016-03,1.2,TO,V305,38774,Beaufort WTP,2016-03,1008.4033613445379,21193,sa
46288,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2016-02,1.0,BOX,V305,38774,Beaufort WTP,2016-02,1000.0,21193,sa
46292,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2016-01,1.0,BOX,V305,38774,Beaufort WTP,2016-01,1000.0,21193,sa
46296,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2015-12,1.0,BOX,V305,38774,Beaufort WTP,2015-12,1000.0,21193,sa
46300,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2015-12,1.0,BOX,V305,38774,Beaufort WTP,2015-11,1000.0,21193,sa
46308,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2015-09,1.0,BOX,V305,38774,Beaufort WTP,2015-09,1000.0,21193,sa
46314,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2015-07,1.0,BOX,V305,38774,Beaufort WTP,2015-07,1000.0,21193,sa
46326,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2015-04,1.0,BOX,V305,38774,Beaufort WTP,2015-04,1000.0,21193,sa
46331,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2015-03,1.0,BOX,V305,38774,Beaufort WTP,2015-02,1000.0,21193,sa
46337,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2014-12,1.0,BOX,V305,38774,Beaufort WTP,2014-12,1000.0,21193,sa
46346,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-1000,PAC 10LB Solution 1200KG,2014-10,2.0,BOX,V305,38774,Beaufort WTP,2014-10,2000.0,21193,sa
46530,21193,Veolia Water Services (ANZ) Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2014-08,0.0005,TO,N118,38776,Lal Lal WTP,2014-08,0.4201680672268908,21193,sa
